city,job_title,company_name,location,summary,salary
Pittsburgh,"Software Engineer, New Graduate",Duolingo,"Pittsburgh, PA",Our new graduate software engineers shape the future of education. Duolingo software engineers develop next-generation education technology that changes how...,Nothing_found
Pittsburgh,Front-End Developer,4moms,"Pittsburgh, PA 15222 (Strip District area)",4moms has introduced robotics technology to the juvenile industry with our suite of high-tech baby gear. We incorporate mechatronic technology and electronics...,Nothing_found
Pittsburgh,Entry Level Software Engineer,General Dynamics Mission Systems,"Pittsburgh, PA","General Dynamics Mission Systems has an immediate opening for a Entry Level Software Engineer. Assist in software requirements analysis, design, development and...",Nothing_found
Pittsburgh,Software Developer/Analyst,Helomics,"Pittsburgh, PA","Adherence to an agile software development process and procedures. Write use cases and functional requirements, test and debug software in line with the...",Nothing_found
Pittsburgh,University Graduate Hire - Software & QA Engineer,NetApp,"Pittsburgh, PA",Software engineers focus on enhancements to existing products as well as new product development. As a Software Engineer you will work as part of a team...,Nothing_found
Pittsburgh,Software Engineer,Bayer,"Indianola, PA 15051","Engineer, are to:. The primary responsibilities of this role, Software. Your tasks and responsibilities....",Nothing_found
Pittsburgh,Software Engineer,RE2 Robotics,"Pittsburgh, PA 15201",The Software Engineer possesses several years of practical experience in working with software and hardware. The Software Engineer (SE) reports to the software...,Nothing_found
Pittsburgh,Software Engineer,RE2 Robotics,"Pittsburgh, PA 15201",The Software Engineer possesses several years of practical experience in working with software and hardware. The Software Engineer (SE) reports to the software...,Nothing_found
Pittsburgh,Software Engineer,Opus Global,"Pittsburgh, PA",Enthusiasm for software development. Supporting and complying with documented software process and procedure requirements spanning all phases of software...,Nothing_found
Pittsburgh,Associate Application Developer - Java & SQL,HM Health Solutions Inc.,"Pittsburgh, PA","**Due to Department of Defense (DOD) contract requirements, the incumbent who fills this position must be a US citizen, and must also pass a background check...",Nothing_found
Pittsburgh,Bioinformatics Programmer,The University of Pittsburgh,"Pittsburgh, PA","The incumbent will collaborate with biomedical researchers in genomics, bioinformatics, related disciplines, and assume significant responsibility for...",Nothing_found
Pittsburgh,Software Engineer-Robotics,IQ Inc.,"Pittsburgh, PA","We are looking for Software Engineers with a background developing robust systems to work on adding to, maintaining, optimizing and improving our existing ROS...",Nothing_found
Pittsburgh,Software Engineer Intern,Duolingo,"Pittsburgh, PA","Collaborate on software projects with product design and backend aspects. Learn deeply and broadly from an experienced team of world class engineers, designers,...",Nothing_found
Pittsburgh,"Research Associate, Institute for Software Research",Carnegie Mellon University,"Pittsburgh, PA","INSTITUTE FOR SOFTWARE RESEARCH. Research Associate, Institute for Software Research-2005285. The CASOS Center, in the Institute for Software Research, is...",Nothing_found
Pittsburgh,Software Engineer - Simon Initiative,Carnegie Mellon University,"Pittsburgh, PA","Collaborate with software engineers, learning scientists, course developers, domain experts, visual designers and usability specialists to define software...",Nothing_found
Pittsburgh,Software Engineer,Bombardier,"Pittsburgh, PA 15236","Based in Pittsburgh, Pennsylvania, we are looking for a Software Engineer for Bombardier’s Rail Systems Division to support turnkey projects including all...",Nothing_found
Pittsburgh,Software Engineer,Ansaldo,"Pittsburgh, PA 15219 (Middle Hill area)",Ansaldo STS USA is looking for an enthusiastic self-motivated Software Engineer who thrives in a fast-paced environment....,Nothing_found
Pittsburgh,Software Engineer-Infrastructure,Bossanova Robotics,"Pittsburgh, PA 15222 (Strip District area)","Software Engineer- Infrastructure. Design and build continuous integration systems, both traditional (purely software) and physical....",Nothing_found
Pittsburgh,Java Software Engineer,General Dynamics Mission Systems,"Pittsburgh, PA",General Dynamics Mission Systems has an immediate opening for a Java Software Engineer. We make software that interactively visualizes data....,Nothing_found
Pittsburgh,Senior Engineer (Simulation Software Engineer),Emerson,"Pittsburgh, PA 15122",Development of simulation support structure software (underlying communications). Support of project engineering teams in debugging software related issues....,Nothing_found
Pittsburgh,Software Engineer,Bayer,"Indianola, PA 15051","Engineer, are to:. The primary responsibilities of this role, Software. Your tasks and responsibilities....",Nothing_found
Pittsburgh,"Engineer, Software","Giant Eagle, Inc.","Pittsburgh, PA","3+ years experience as a software engineer / programmer / developer. Key development responsibilities include the development of internal systems, management &...",Nothing_found
Portland,Software Engineer,Indeed Prime,"Portland, OR",Apply to 100+ top companies with 1 simple application to Indeed Prime. Free for job seekers. How Indeed Prime Works Apply to Prime in 5 minutes. Add your...,Nothing_found
Portland,Software Engineer - Machine Learning / Data Science,eBay Inc.,"Portland, OR 97204",We are looking for a motivated software engineeri with a focus on machine learning and data science to build robust and scalable software and draw insights from...,Nothing_found
Portland,Frontend Software Engineer,eBay Inc.,"Portland, OR 97204","You’ve built, broken, and rebuilt software applications. Looking for a company that inspires passion, courage and imagination, where you can be part of the team...",Nothing_found
Portland,Backend Engineer,Opal,"Portland, OR","3-4+ years of relevant experience developing software applications. Collaborate with Designers, Front-end developers, and Mobile engineers to dream up the next...",Nothing_found
Portland,Innovation Prototype Developer,adidas,"Portland, OR 97217 (Arbor Lodge area)",Purpose: Support the Digital Innovation Team through rapid prototype development across a variety of digital platforms and interaction methods. Will work...,Nothing_found
Portland,Junior Programmer,"Straub Collaborative, Inc","Portland, OR 97227 (Boise area)","Intermediate to advanced skills in Microsoft Office software programs, specifically, Word and Excel. We are looking for a dynamic, focused, pressure-tested...",Nothing_found
Portland,Senior Software Engineer,Intel,"Hillsboro, OR 97124",We are looking for a Software Engineer who will be responsible for ensuring that the software will scale to meet customer demand....,Nothing_found
Portland,Software Engineer,Intel,"Hillsboro, OR 97124",Experience with Rapid Software Prototyping Inside this Business Group. Come join Intel's Disruptive innovations Group as a Software Engineer!...,Nothing_found
Portland,Test Engineer I,NIKE INC,"Portland, OR","Familiar with Windows based software including Word, Excel and PowerPoint. As our Test Engineer I, you will be working in a lab environment to support Nike...",Nothing_found
Portland,Software Engineer,"Inworks Servicing, LLC.","Portland, OR 97205 (Northwest area)","As a Software Engineer, your duties can and will include:. Position is for a Software Engineer with a functional background in Engineering (.NET/C#/JAVASCRIPT...",Nothing_found
Portland,Associate Software Engineer,Zapproved,"Portland, OR 97209 (Pearl District area)","As an Associate Software Engineer participating in our embedded Engineering Foundations Program, you will have the chance to build your skills in development,...",Nothing_found
Portland,Backend Software Engineer Grad Intern,eBay Inc.,"Portland, OR","Design develop and implement core software systems or applications. You’ve built, broken, and rebuilt software applications -Creative thinker who knows how to...",Nothing_found
Portland,Software Engineer,Zapproved,"Portland, OR 97209 (Pearl District area)","To be successful, you’ll need to be a proactive, self-motivated engineer who is capable of taking on a range of activities spanning the full software lifecycle....",Nothing_found
Portland,Sr. Software Engineer - Relo Provided,Providence Health & Services,"Portland, OR","Software Engineer that will help us transform healthcare through technology that is smart, sophisticated, user-centric, and measurable....",Nothing_found
Portland,Backend Software Engineer,eBay Inc.,"Portland, OR 97204","You’ve built, broken, and rebuilt software applications. Design develop and implement core software systems or applications....",Nothing_found
Portland,Backend Software Engineer,eBay Inc.,"Portland, OR 97204","You’ve built, broken, and rebuilt software applications. Design develop and implement core software systems or applications....",Nothing_found
Portland,Software Engineer - Machine Learning / Data Science,eBay Inc.,"Portland, OR 97204",We are looking for a motivated software engineeri with a focus on machine learning and data science to build robust and scalable software and draw insights from...,Nothing_found
Portland,Software Engineer Entry level,Intel,"Hillsboro, OR 97124",Intel software engineers have the opportunity to touch the entire software ecosystem. We're looking for more great software engineers who will help us push...,Nothing_found
Portland,Software Developer/Analyst,"CareOregon, Inc.","Portland, OR","Software engineering skills and knowledge. Develop application systems using a variety of software development tools including TSQL, SQL Server Integration...",Nothing_found
Portland,Principal Software Engineer,Cm-Focus,"Portland, OR","Principal Software Engineer*. In this position, you will work closely with other hardware, software, system, FPGA and DSP engineers....",Nothing_found
Portland,Software Engineer,Acquia,"Portland, OR","We seek savvy software engineers to help in this mission. Headquartered in the US, we have been named as one of North America’s fastest growing software...",Nothing_found
Portland,Software Engineer (backend),Acorns,"Portland, OR","Software Engineer (backend) | Acorns. Acorns is looking for a highly-motivated, detail-oriented, and driven Software Engineer....",Nothing_found
Portland,Product Development Engineer Entry Level,Intel,"Hillsboro, OR 97124","As a product development engineer, you will work on projects that have real impact on people’s lives and on our high-tech world....",Nothing_found
Portland,CPU Performance Software Engineer,NVIDIA,"Beaverton, OR",Software architecture and project design experience. Experience with software performance analysis & profiling tools in your prior roles....,Nothing_found
Portland,Java Developer,Info Group NW,"Portland, OR","Communicates clearly in a timely manner in both verbal and written communication with other Software Development Engineers and Executives. Portland, OR Area....",Nothing_found
Portland,Software Engineer,Avea Solutions,"Portland, OR","A least three years of previous experience in software development using C# / .NET and ASP.NET MVC. From just three guys with an idea, the Avea family has grown...",Nothing_found
Portland,"Software Engineer - Trip2 Data Solutions - FlightStats - Portland, OR",Reed Business Information,"Portland, OR",Software Engineer - FlightStats - Portland. Demonstrable software development experience. If you are a talented software engineer who cares about these things...,Nothing_found
Portland,Frontend Software Engineer,eBay Inc.,"Portland, OR 97204","You’ve built, broken, and rebuilt software applications. Looking for a company that inspires passion, courage and imagination, where you can be part of the team...",Nothing_found
Portland,Sr. Software Engineer - Relo Provided,Providence Health & Services,"Portland, OR","Software Engineer that will help us transform healthcare through technology that is smart, sophisticated, user-centric, and measurable....",Nothing_found
Portland,Software Engineer,Indeed Prime,"Portland, OR",Apply to 100+ top companies with 1 simple application to Indeed Prime. Free for job seekers. How Indeed Prime Works Apply to Prime in 5 minutes. Add your...,Nothing_found
Phoenix,Software Engineer,"VS Labs, LLC","Scottsdale, AZ","2-5 years experience with software development. Our team of scientists, computational engineers, mathematicians, and software developers design targeted...",Nothing_found
Phoenix,Applications Engineer,"AAA Northern California, Nevada & Utah","Phoenix, AZ 85016",Knowledge of Application & Software Development. Thorough knowledge of Software Development Life Cycle (SDLC);...,Nothing_found
Phoenix,Senior Web Application Developer,Vixxo,"Scottsdale, AZ 85254",Why Vixxo Vixxo is market leader that is disrupting the IFM (integrated Facilities Maintenance) industry by building a scalable and profitable platform...,Nothing_found
Phoenix,Software Engineer Recent Graduates/Entry Level,Performance,"Phoenix, AZ 85027",Full Software Development Life Cycle. Systems Engineering or similar software development. Embedded software experience is desired but not....,Nothing_found
Phoenix,Programmer Analyst / Software Engineer - Entry Level,Syntel Inc,"Phoenix, AZ 85027",Deliver software development improvements. Must be Recent Graduate or Graduating Soon - Jan 2015 to Dec 2017*....,Nothing_found
Phoenix,Software Engineer Intern,Honeywell,"Phoenix, AZ 85027","Currently pursuing a Bachelors Degree in Software Engineering. Some exposure to C/C++, C#, and Java software development languages....",Nothing_found
Phoenix,Software Engineer,Honeywell,"Phoenix, AZ 85027",Software architecture and coding. Understanding various software development lifecycle. Demonstrate the ability to develop efficient and high quality software....,Nothing_found
Phoenix,Software Engineer,Intel,"Phoenix, AZ 85018 (Camelback East area)","Come work for Intel's Automated Driving Group as a Software Engineer, in the Automated Driving Solutions Division....",Nothing_found
Phoenix,Entry-level Web Developer,"WestStar Multimedia Entertainment, Inc.","Phoenix, AZ 85014 (Camelback East area)","Experience with software development best practices, including coding standards, code reviews, source control management, build processes, testing, and...",Nothing_found
Phoenix,APPLICATIONS DEVELOPER - JAVA,State of Arizona,"Phoenix, AZ","ARIZONA DEPARTMENT OF PUBLIC SAFETY The Department of Public Safety’s mission is to protect human life and property by enforcing state laws, deterring...",Nothing_found
Phoenix,Junior Software Developer,Bisnow Media,"Scottsdale, AZ","We are looking for a software developer responsible for the development, maintenance and debugging of our internal and external applications, including our...",Nothing_found
Phoenix,Technology Development Engineer,Intel,"Phoenix, AZ 85018 (Camelback East area)","Experience/knowledge in statistical methods and software. Performs research, design, and development of assembly or test process, equipment, tooling, software,...",Nothing_found
Phoenix,Software Engineer (.Net) - All Levels,Scientific Technologies Corporation,"Phoenix, AZ 85004 (Central City area)","As a .Net Software Engineer, you will be an important contributor to our Private Sector team. Bachelor's degree in Computer Science, Computer Engineering, or...",Nothing_found
Phoenix,QA Engineer (Tempe),Freedom Financial Network,"Tempe, AZ 85282",QA Engineer (Tempe). The QA Engineer is primarily responsible for creating and executing manual and automated software test cases. WHO WE ARE:....,Nothing_found
Phoenix,Full Stack Web Instructor,Woz U,"Scottsdale, AZ",We are looking for a Full Stack Web Instructor who will be responsible for effective delivery of all course materials and curriculum for academic programs...,Nothing_found
Phoenix,Full Stack Web Instructor,Woz U,"Scottsdale, AZ",We are looking for a Full Stack Web Instructor who will be responsible for effective delivery of all course materials and curriculum for academic programs...,Nothing_found
Phoenix,Applications Engineer,"AAA Northern California, Nevada & Utah","Phoenix, AZ 85016",Knowledge of Application & Software Development. Thorough knowledge of Software Development Life Cycle (SDLC);...,Nothing_found
Phoenix,Software Engineer (.Net) - All Levels,Scientific Technologies Corporation,"Phoenix, AZ 85004 (Central City area)","As a .Net Software Engineer, you will be an important contributor to our Private Sector team. Bachelor's degree in Computer Science, Computer Engineering, or...",Nothing_found
Phoenix,Junior Software Developer,Walts TV,"Tempe, AZ 85284",Assist in developing software that connects various systems together to support an e commerce company. Or 2 years on the job experience developing software...,Nothing_found
Phoenix,Software Developer,Exquisite Software,"Phoenix, AZ",Design and update software database. We are currently in search of an experienced Software Developer to create and maintain internal and external software....,Nothing_found
Phoenix,Full Stack Java Developer,MIDSYS INC,"Phoenix, AZ","As a Full Stack Java Developer, you will design and develop front end web applications using Angular, Typescript, JavaScript, Nodejs or any front end frameworks...",Nothing_found
Phoenix,Jr. Database Developer,Career Evolutions,"Phoenix, AZ 85034 (Central City area)","Career evolutions is seeking out a Jr. Database Developer for an exciting and growing nationally recognized healthcare company in Phoenix, AZ. This is an...",Nothing_found
Phoenix,Data Scientist,Honeywell,"Phoenix, AZ","Experience with modeling/development software (SAS OR, R, Python, SPSS). The data scientist role will work closely with Analytics Solution Managers, data...",Nothing_found
Phoenix,Sr Software Engineer,Honeywell,"Phoenix, AZ","Software applications, software lifecycle and system/software integration. Highly motivated Senior Software Engineers for the Flight Management Systems....",Nothing_found
Phoenix,GIS Analyst/Programmer,"City of Glendale, AZ","Glendale, AZ 85301",Software design methods. Troubleshooting computer software problems. Solves user problems with existing approved software application systems....,Nothing_found
Phoenix,Software Developer,I-ology,"Scottsdale, AZ 85260 (North Scottsdale area)","Utilize Agile software development methodologies and principles. You stay apprised of the latest technology trends, and you are thoughtful and diligent in your...",Nothing_found
Phoenix,Full Stack Engineer - Enterprise API Platform,American Express,"Phoenix, AZ","Software Engineers not only understand how technology works, but how that. You won’t just shape the world of software....",Nothing_found
Phoenix,Senior Web Application Developer,Vixxo,"Scottsdale, AZ 85254",Why Vixxo Vixxo is market leader that is disrupting the IFM (integrated Facilities Maintenance) industry by building a scalable and profitable platform...,Nothing_found
Phoenix,QA Engineer (Tempe),Freedom Financial Network,"Tempe, AZ 85282",QA Engineer (Tempe). The QA Engineer is primarily responsible for creating and executing manual and automated software test cases. WHO WE ARE:....,Nothing_found
Phoenix,Software Engineer,"VS Labs, LLC","Scottsdale, AZ","2-5 years experience with software development. Our team of scientists, computational engineers, mathematicians, and software developers design targeted...",Nothing_found
Denver,Software Engineer,Indeed Prime,"Denver, CO",Apply to 100+ top companies with 1 simple application to Indeed Prime. Free for job seekers. How Indeed Prime Works Apply to Prime in 5 minutes. Add your...,Nothing_found
Denver,Project Engineer,Live Consulting - Denver IT Services,"Denver, CO",Support LIVE Engineers on problem solving. The LIVE Project Engineer is responsible for delivering the projects sold by the Sales Staff / LIVE Engineers and...,Nothing_found
Denver,Holography & Active Image Software Engineer Staff,Lockheed Martin,"Louisville, CO",Software development for 3D imaging. Experience with agile software development disciplines. Experience with software development using modern design practices....,Nothing_found
Denver,C/C++ Software Engineers,NCH Software,"Denver, CO",C/C++ Software Engineers - Denver. We are seeking to employ programmers who really know how to code in C/C++ and love making programs....,Nothing_found
Denver,Developer I,State of Colorado Job Opportunities,"Denver, CO",Documented proficiency working collaboratively with teams across the software development life cycle. The Developer I has responsibilities across the full...,Nothing_found
Denver,Software Engineer - Server Development - Cloud,Cisco,"Denver, CO","As a Software Engineer you will:. Join the diverse community of engineers innovating on the latest cloud-based software, including continuous integration and...",Nothing_found
Denver,Junior Developer - Appian,Bits In Glass,"Denver, CO",1-2 years of experience in a software development position (work or co-op). Our vast experience in the IT industry and our current track record in enterprise...,Nothing_found
Denver,"Senior Software Engineer, Backend",HomeAway,"Denver, CO",5+ years of professional software development experience. You focus on shipping software that matters to your users and that matters to the company you’re...,Nothing_found
Denver,Graduate Software Associate,K2,"Denver, CO",Graduate Software Associate. Deliver technical product support on K2’s suite of software products. Bachelor's degree in Computer Science or other technical...,Nothing_found
Denver,Full Stack Engineer,Shutterstock,"Denver, CO","Strong software development fundamentals (data structures, algorithms, problem solving). 5+ years of relevant software development experience using JavaScript,...",Nothing_found
Denver,"Software Engineer (All Levels), Full-Stack Platform Development",Salesforce,"Denver, CO","Software Engineer (All Levels), Full-Stack Platform Development. We’re all simply Engineers. We are looking for solid software engineers that together with...",Nothing_found
Denver,Jr. Software Engineer,CrownPeak,"Denver, CO 80203 (Capitol Hill area)",Knowledge of agile software development approach and methodologies. Dedication to the craft of software engineering and architecture....,Nothing_found
Denver,Jr Software Engineer,HealthAware LLC,"Denver, CO 80205 (Northern Denver area)",Software Engineer Description. Software Engineer must integrate well with the culture of the organization and will have entry to mid-level experience....,Nothing_found
Denver,Software Engineer,Lockheed Martin,"Aurora, CO","Some experience with software CM tools - Clear Case, GIT, Synergy. As a member of the Ground Software you will be tasked to solve problems in the software and...",Nothing_found
Denver,Software Engineer - JAVA/C++,Lockheed Martin,"Littleton, CO 80127",The qualified software engineer will be expected to work with some overarching direction and have solid software development skills including object oriented...,Nothing_found
Denver,Software Engineer - JAVA/C++,Lockheed Martin,"Littleton, CO 80127",The qualified software engineer will be expected to work with some overarching direction and have solid software development skills including object oriented...,Nothing_found
Denver,Project Engineer,Live Consulting - Denver IT Services,"Denver, CO",Support LIVE Engineers on problem solving. The LIVE Project Engineer is responsible for delivering the projects sold by the Sales Staff / LIVE Engineers and...,Nothing_found
Denver,Junior Software Engineer,Peaksware,"Denver, CO 80216 (Northern Denver area)","Junior Software Engineer. 0-3 years experience in software development, depending on education. We are an industry leader in training software for endurance...",Nothing_found
Denver,"Java Developer, Back-end Web Applications",Datavail,"Broomfield, CO 80021","Completing programming using languages and software products; Software Requirements (SDLC), Oracle, MySQL, SQL Server, SharePoint, C#....",Nothing_found
Denver,Embedded Engineer,Micasa Global,"Denver, CO",Any other microprocessors/microcontrolle rs would be an added advantage · Must be able to work on embedded system without operating system · Must have hands on...,Nothing_found
Denver,Entry Level Java Programmer,Arabian Horse Association,"Aurora, CO 80014 (Heather Gardens area)","Functions as a team member in a software development environment using a common IDE (Eclipse), bug tracking software (Trac), service requests (OTRS) and code...",Nothing_found
Denver,Software Engineer,Comcast,"Denver, CO 80202 (Lodo area)","As a Senior Engineer, you will be responsible for designing and building specific components of the platform. You will work with other engineers and researchers...",Nothing_found
Denver,Satellite Software Engineer (Entry Level),Lockheed Martin,"Littleton, CO 80125",Object Oriented software development knowledge. The Enterprise Flight Software (EFSW) Product Line team is looking for a new member to assist in the full life...,Nothing_found
Denver,Software Engineer Associate,Lockheed Martin,"Littleton, CO 80125",A software engineer on this team can expect the following:. Be the primary interface with project leads and System Engineers for software architecture decisions...,Nothing_found
Denver,Junior Software Development Engineer,Charles Schwab,"Lone Tree, CO 80124","Coursework and/or experience in software engineering principles, such as software design patterns. We're looking for an engineer who is enthusiastic about...",Nothing_found
Denver,Full Stack Web Engineer,Verizon,"Denver, CO 80202 (Lodo area)",The position is for mid level and above Full Stack Software Engineers. We're looking for engineers who are passionate about writing code and unafraid of solving...,Nothing_found
Denver,Junior Data Scientist/Software Engineer,CCRi,"Aurora, CO",Most CCRi software is built on the Hadoop ecosystem. Our engineers take cutting edge research and build reliable products out of it....,Nothing_found
Denver,Holography & Active Image Software Engineer Staff,Lockheed Martin,"Louisville, CO",Software development for 3D imaging. Experience with agile software development disciplines. Experience with software development using modern design practices....,Nothing_found
Denver,Software Engineer,Lockheed Martin,"Aurora, CO","Some experience with software CM tools - Clear Case, GIT, Synergy. As a member of the Ground Software you will be tasked to solve problems in the software and...",Nothing_found
Denver,Software Engineer,Indeed Prime,"Denver, CO",Apply to 100+ top companies with 1 simple application to Indeed Prime. Free for job seekers. How Indeed Prime Works Apply to Prime in 5 minutes. Add your...,Nothing_found
Houston,Software Developer ESI,Emerson,"Houston, TX 77001",The Software Application Developer is responsible for developing Emerson’s Pipeline Management software and will report to the Application Development Manager....,Nothing_found
Houston,"Entry Level Software Engineer, Houston & Dallas",Avanade,"Houston, TX","Understanding of software development and implementation lifecycle. Understanding of software development, implementation lifecycle, and DevOps tooling....",Nothing_found
Houston,Sr. Software Engineer - Relo Provided,Providence Health & Services,"Houston, TX","Software Engineer that will help us transform healthcare through technology that is smart, sophisticated, user-centric, and measurable....",Nothing_found
Houston,Senior Instrument Specialist,"Total Petrochemicals & Refining USA, Inc.","La Porte, TX 77571","Train process engineers and operators on operation control schemes. Explain control schemes to process engineers, operators and I&E technicians....",Nothing_found
Houston,Software Performance Engineer Intern,HP,"Houston, TX","We are managing over 70~80 different Software and Services, you will be the in the core group of identifying the software impact and its performance, which...",Nothing_found
Houston,Software Engineer (Houston TX Remote),Verge Health,"Houston, TX 77002 (Downtown area)",The Software Engineer position at Verge Health fulfills a critical role in the development of best of class SaaS software used in support of the health care...,Nothing_found
Houston,Data Management Analyst - Center for Translational Injury Research,The University of Texas Health Science Center at H...,"Houston, TX","Creates, supports, and troubleshoots tools or software used to manage data. Utilizing analytical and data management tools, performs intermediate level data...",Nothing_found
Houston,Web / Software Developer,"MC Surfaces, Inc.","Houston, TX 77073","As a web/ software developer for MC Surfaces, Inc. You will design, modify, develop, write, and implement web applications and software applications....",Nothing_found
Houston,Entry Level Software Developer,Reynolds and Reynolds,"Houston, TX 77032",Reynolds and Reynolds is looking for creative individuals who are driven to produce great software solutions....,Nothing_found
Houston,Entry-Level Software Developer (VDF/DataFlex),HCSS,"Houston, TX","If so, HCSS is one of the few software companies in the country who will literally pay you and teach you how to become a programmer....",Nothing_found
Houston,Junior Network Platform Engineer,BP,"Houston, TX","You are an aspiring network platform engineer, a technologist at-heart and love the development of automations to speed ways-of-working....",Nothing_found
Houston,Associate Software Engineer,CommerceLink,"Houston, TX 77056 (Galleria-Uptown area)","New employees in the technical workforce, or recent College Graduates will start at CommerceLink as Associate Software Engineers....",Nothing_found
Houston,Sr. Software Engineer,ipDatatel,"Sugar Land, TX",Senior Software Engineer*. The *Senior Software Engineer*. Integrate software components into a fully functional software system....,Nothing_found
Houston,Software Developer (front-end),Friedkin & Affiliated Companies,"Houston, TX 77001","Analyzing, developing, testing, and implementing critical software components and services for our highly novel and proprietary software....",Nothing_found
Houston,Associate Software Engineer,CommerceLink,"Houston, TX 77056","New employees in the technical workforce, or recent College Graduates will start at CommerceLink as Associate Software Engineers....",Nothing_found
Houston,Associate Software Engineer,CommerceLink,"Houston, TX 77056","New employees in the technical workforce, or recent College Graduates will start at CommerceLink as Associate Software Engineers....",Nothing_found
Houston,"Entry Level Software Engineer, Houston & Dallas",Avanade,"Houston, TX","Understanding of software development and implementation lifecycle. Understanding of software development, implementation lifecycle, and DevOps tooling....",Nothing_found
Houston,System/Software Engineer,Hewlett Packard Enterprise,"Houston, TX",The position includes working with the latest in hardware and software technology and provides an excellent opportunity to learn and gain experience in an...,Nothing_found
Houston,Junior Software Developer,iland Internet Solutions Corporation,"Houston, TX 77008 (Greater Heights area)","If you are a Software Engineer that is interested in working on complex web applications in the cloud computing industry, please read on!...",Nothing_found
Houston,Junior Java Developer,Macquarie Group Limited,"Houston, TX",2-4 years of experience in software development. Deliver high quality software that is fast and efficient. The Corporate Operations Group (COG) brings together...,Nothing_found
Houston,Embedded Software Engineer,Sparx Engineering,"Houston, TX",Software developers and embedded engineers at all experience levels. With other innovative and creative engineers....,Nothing_found
Houston,Software Engineer,Rainmaker Consulting Resources,"Houston, TX","This position is a ""utility player"" and will help the company's software and hardware development efforts....",Nothing_found
Houston,Entry Level Software Developer,NetCloudTek,"Houston, TX 77057 (Galleria-Uptown area)",We will provide free online Training and Placement for Software Developer positions. We are seeking a DevOps engineer for a dynamic rapidly growing our company....,Nothing_found
Houston,Python Developer,MatrixIntel,"Houston, TX",- Candidate must have 3+ years of hands-on experience in developing Analytical solutions using Python. Must have experience in using various Python libraries...,Nothing_found
Houston,Application Development Engineer,National Oilwell Varco,"Houston, TX",Application Development Engineer. 2+ years of software engineering experience. Suggest improvements in existing code to make a better software experience for...,Nothing_found
Houston,Web UI Java Developer,SMA Solutions,"Houston, TX","Be part of a journey with one big mission, make IT Enterprise Automation simpler, fun and more robust with an end goal of making end users' lives easier. We...",Nothing_found
Houston,Junior Software Developer,V3Main Technologies Inc.,"Houston, TX","Duties & Responsibilities: Design, develop and test within the Microsoft.NET platforms. Perform detailed analysis of business and technical requirements;...",Nothing_found
Houston,Sr. Software Engineer - Relo Provided,Providence Health & Services,"Houston, TX","Software Engineer that will help us transform healthcare through technology that is smart, sophisticated, user-centric, and measurable....",Nothing_found
Houston,Software Developer (front-end),Friedkin & Affiliated Companies,"Houston, TX 77001","Analyzing, developing, testing, and implementing critical software components and services for our highly novel and proprietary software....",Nothing_found
Houston,Software Developer ESI,Emerson,"Houston, TX 77001",The Software Application Developer is responsible for developing Emerson’s Pipeline Management software and will report to the Application Development Manager....,Nothing_found
Miami,Healthcare Software Engineer,"Ereceivables, INC","Coral Springs, FL 33065",Software design will consist of parsing data from various file formats and reconstructing into billing system interface....,"$60,000 - $80,000 a year"
Miami,Software Engineer,Harris Corporation,"City of Sunrise, FL","Job Title – Software Engineer. Working in a team environment, design and develop software components required to implement features and capabilities for...",Nothing_found
Miami,"Software Engineer, Principal",Zebra Technologies,"Miramar, FL",Creates software specifications for the projects. Prioritizes quality and seeks out improvements in all aspects of the software projects....,Nothing_found
Miami,Junior Software Developer,"Guzman Energy, LLC","Coral Gables, FL","Junior Software Developer*. An understanding of agile software development processes. Stay current on software development trends and advise on which ones, if...",Nothing_found
Miami,Full Stack Developer,"JSG Communications, LLC.","Miami, FL","JSG Communications, LLC is looking for a well-trained, hungry, motivated, self-disciplined full-stack web developer located in Miami, FL immediately. You'll...",Nothing_found
Miami,Java Developer,Tricopp,"Miami, FL",At least 4 years of experience in software development life cycle • Ability to work in team in diverse/ multiple stakeholder environment • Experience in Energy...,Nothing_found
Miami,Intermediate Programmer - UHealthIT (1 of 2),University of Miami,"Coral Gables, FL",Maintains knowledge on current computer hardware and software technology. Understanding of Apache open-source software and/or open-source big data platforms....,Nothing_found
Miami,Web Developer,3nom,"North Miami, FL","Prepare and maintain software documentation. We also expect you to be passionate about building software and perform well working in a team, along with...",Nothing_found
Miami,Junior Software Engineer,Smart Pelican,"Fort Lauderdale, FL","At Smart Pelican, we’ll help you take to the skies as Junior Software Engineer. You’re familiar with the software development environment....",Nothing_found
Miami,Software Developer,Tranzport Inc.,"Aventura, FL","• Develop highly interactive web applications utilizing JavaScript, HTML5, CSS3, JSON, Angular 1.5, 2.0, Angular material & later versions and integrating...",Nothing_found
Miami,Software Engineer,Lennar,"Miami, FL",Lennar Corporation is looking for a Microsoft .NET Software Engineer. Design and architect software solutions as needed....,Nothing_found
Miami,SYSTEMS ANALYST / PROGRAMMER 2,Miami-Dade County,"Miami, FL",Minimum Qualifications Completion of 60 semester credits to include 15 semester credits in a computer related field or completion of an information...,Nothing_found
Miami,Software Engineer,haku,"Miami, FL","Rapidly become owners of significant features in the product - we like accountability and stewardship, and new engineers are quickly brought up to speed on...",Nothing_found
Miami,Project Engineer (local candidates only),Hypower Inc.,"Fort Lauderdale, FL 33309","Project engineer knowledge:. Proficient in Microsoft software (Word, Excel, Outlook, Projects), Primavera/SureTrak....",Nothing_found
